"ec5_uuid","created_at","uploaded_at","created_by","title","team","event_type","date","general_location","bag_comments","bag_label_photo","survey_name","trawl_cruise","trawl_species_code","trawl_set","JHS_transect","JHS_station"
"e93e35b1-77c6-4ab4-a759-498d28451f8c","2025-12-10T20:14:06.000Z","2025-12-10T20:05:43.000Z","maddy.thoms@gmail.com","18/06/2025 SOG Midwater Salmon Trawl","DFO","Trawl","18/06/2025","","","e93e35b1-77c6-4ab4-a759-498d28451f8c_1765397570.jpg","SOG Midwater Salmon Trawl","2025-024","124J Chinook",13,NA,NA
"f440c741-52ea-4e33-b388-361481c98306","2025-12-10T18:43:03.000Z","2025-12-10T18:34:32.000Z","maddy.thoms@gmail.com","20/06/2025 SOG Midwater Salmon Trawl","DFO","Trawl","20/06/2025","","","f440c741-52ea-4e33-b388-361481c98306_1765392164.jpg","SOG Midwater Salmon Trawl","2025-024","124J Chinook",42,NA,NA
"5d96bf43-333a-45c6-b307-1d5437f19972","2025-12-10T00:57:21.000Z","2025-12-10T00:49:42.000Z","maddy.thoms@gmail.com","27/06/2025 SOG Midwater Salmon Trawl","DFO","Trawl","27/06/2025","","","5d96bf43-333a-45c6-b307-1d5437f19972_1765328207.jpg","SOG Midwater Salmon Trawl","2025-024","124J Chinook",122,NA,NA
"7a03df21-dc18-4cfa-94f2-f5bba46abc97","2025-12-09T21:41:57.000Z","2025-12-10T00:45:43.000Z","jessqualley@gmail.com","02/06/2025 Comox","UVic/PSF","Beach Seine","02/06/2025","Comox","","7a03df21-dc18-4cfa-94f2-f5bba46abc97_1765316514.jpg","","","",NA,NA,NA
"380ec5d8-de26-4281-b641-41724f7ee7c8","2025-12-09T20:22:08.000Z","2025-12-10T00:45:24.000Z","jessqualley@gmail.com","23/05/2025 Powell River","Tla'amin","Beach Seine","23/05/2025","Powell River","","380ec5d8-de26-4281-b641-41724f7ee7c8_1765311725.jpg","","","",NA,NA,NA
"a6ba753e-25ce-4ba2-bcfa-537fe7988630","2025-12-09T19:45:04.000Z","2025-12-10T00:45:04.000Z","jessqualley@gmail.com","13/08/2025 Powell River","UVic/PSF","Microtroll","13/08/2025","Powell River","Moderate waves","a6ba753e-25ce-4ba2-bcfa-537fe7988630_1765309498.jpg","","","",NA,NA,NA
"d0cf0949-00f1-4420-98fc-bcfce9f05709","2025-12-09T19:25:22.000Z","2025-12-10T00:44:49.000Z","jessqualley@gmail.com","15/05/2025 Campbell River - Ferry Terminal","UVic/PSF","Beach Seine","15/05/2025","Campbell River","Working with A-Tlegay","d0cf0949-00f1-4420-98fc-bcfce9f05709_1765308311.jpg","","","",NA,NA,NA
"128892d9-8057-4fb9-8d7d-1e9c035d5f5b","2025-12-08T23:29:48.000Z","2025-12-08T23:21:24.000Z","maddy.thoms@gmail.com","25/06/2025 SOG Midwater Salmon Trawl","DFO","Trawl","25/06/2025","","","128892d9-8057-4fb9-8d7d-1e9c035d5f5b_1765236568.jpg","SOG Midwater Salmon Trawl","2025-024","124J Chinook",95,NA,NA
"6e268fd1-2802-4e11-a977-18aa111be236","2025-12-08T22:22:11.000Z","2026-01-05T19:19:23.000Z","jessqualley@gmail.com","16/06/2025 Powell River","UVic/PSF","Purse Seine","16/06/2025","Powell River","","6e268fd1-2802-4e11-a977-18aa111be236_1765232524.jpg","","","",NA,NA,NA
"3863b2ed-a2b7-4b71-baf2-5d92dea9b89d","2025-12-08T19:18:28.000Z","2025-12-08T19:45:04.000Z","maddy.thoms@gmail.com","24/06/2025 SOG Midwater Salmon Trawl","DFO","Trawl","24/06/2025","","","3863b2ed-a2b7-4b71-baf2-5d92dea9b89d_1765221446.jpg","SOG Midwater Salmon Trawl","2025-024","124J Chinook",91,NA,NA
"eef49d02-3202-42c0-ba99-f36813b724ab","2025-12-08T17:41:52.000Z","2025-12-09T01:20:18.000Z","jessqualley@gmail.com","27/05/2025 Campbell River / DI","A-Tlegay","Beach Seine","27/05/2025","Campbell River","","eef49d02-3202-42c0-ba99-f36813b724ab_1765215770.jpg","","","",NA,NA,NA
"a7677376-2d57-4b30-930b-f78e07fc28b5","2025-12-05T00:15:02.000Z","2025-12-05T00:45:52.000Z","maddy.thoms@gmail.com","26/06/2025 SOG Midwater Salmon Trawl","DFO","Trawl","26/06/2025","","","a7677376-2d57-4b30-930b-f78e07fc28b5_1764893679.jpg","SOG Midwater Salmon Trawl","2025-024","124J Chinook",117,NA,NA
"5b6bd450-80d3-4aaf-93bb-6d2468ffa4c5","2025-12-04T17:43:42.000Z","2025-12-04T17:35:26.000Z","maddy.thoms@gmail.com","20/06/2025 SOG Midwater Salmon Trawl","DFO","Trawl","20/06/2025","","","5b6bd450-80d3-4aaf-93bb-6d2468ffa4c5_1764870194.jpg","SOG Midwater Salmon Trawl","2025-024","124J Chinook",41,NA,NA
"cb16d463-45b5-4f5d-bf9b-25e2e25c34f1","2025-12-03T22:07:42.000Z","2025-12-03T21:59:23.000Z","maddy.thoms@gmail.com","18/06/2025 SOG Midwater Salmon Trawl","DFO","Trawl","18/06/2025","","","cb16d463-45b5-4f5d-bf9b-25e2e25c34f1_1764799610.jpg","SOG Midwater Salmon Trawl","2025-024","124J Chinook",12,NA,NA
"4a3dc610-a98e-40c5-b845-b5df7c111aeb","2025-12-03T18:55:01.000Z","2025-12-03T19:24:35.000Z","maddy.thoms@gmail.com","19/06/2025 SOG Midwater Salmon Trawl","DFO","Trawl","19/06/2025","","","4a3dc610-a98e-40c5-b845-b5df7c111aeb_1764788018.jpg","SOG Midwater Salmon Trawl","2025-024","124J Chinook",27,NA,NA
"65c90554-cb6d-4f55-9adf-ea537f9b4d2b","2025-12-02T23:18:03.000Z","2025-12-02T23:14:13.000Z","maddy.thoms@gmail.com","02/06/2025 Comox","Cowichan","Beach Seine","02/06/2025","Comox","","65c90554-cb6d-4f55-9adf-ea537f9b4d2b_1764717458.jpg","","","",NA,NA,NA
"1d2097ad-4aed-4de1-8e24-9874db675759","2025-12-02T22:44:09.000Z","2025-12-02T22:44:02.000Z","maddy.thoms@gmail.com","11/06/2025 Cowichan / SGI","Cowichan","Beach Seine","11/06/2025","SGI","","1d2097ad-4aed-4de1-8e24-9874db675759_1764715445.jpg","","","",NA,NA,NA
"4955250b-be05-4118-92c4-165017686bc4","2025-12-02T21:36:14.000Z","2025-12-03T00:27:44.000Z","maddy.thoms@gmail.com","16/06/2025 Comox","UVic/PSF","Beach Seine","16/06/2025","Comox","","4955250b-be05-4118-92c4-165017686bc4_1764711367.jpg","","","",NA,NA,NA
"347063c3-47ec-47a0-bbc8-de2b65a35783","2025-11-27T23:28:50.000Z","2025-11-27T23:52:14.000Z","jessqualley@gmail.com","27/05/2025 Campbell River / DI","A-Tlegay","Beach Seine","27/05/2025","Campbell River","","347063c3-47ec-47a0-bbc8-de2b65a35783_1764286126.jpg","","","",NA,NA,NA
"48a8d111-8bff-4c1d-aaa6-8f6acdb49cd7","2025-11-27T23:15:37.000Z","2025-11-27T23:22:09.000Z","jessqualley@gmail.com","20/05/2025 Cowichan / SGI","Cowichan","Beach Seine","20/05/2025","SGI","","48a8d111-8bff-4c1d-aaa6-8f6acdb49cd7_1764285333.jpg","","","",NA,NA,NA
"232581d3-7479-46dc-bf85-7f8ca118dc07","2025-11-27T23:02:52.000Z","2025-11-27T23:06:05.000Z","jessqualley@gmail.com","27/06/2025 Nanaimo","UVic/PSF","Beach Seine","27/06/2025","Nanaimo","","232581d3-7479-46dc-bf85-7f8ca118dc07_1764284568.jpg","","","",NA,NA,NA
"6d3695f5-31b5-45b9-9521-10b95c7d459e","2025-11-27T22:39:48.000Z","2025-11-27T22:50:32.000Z","jessqualley@gmail.com","03/07/2025 Comox","UVic/PSF","Purse Seine","03/07/2025","Comox","","6d3695f5-31b5-45b9-9521-10b95c7d459e_1764283184.jpg","","","",NA,NA,NA
"ac025b0a-49dd-45db-87b3-71376a1f26ea","2025-11-27T22:19:10.000Z","2025-11-27T22:25:29.000Z","jessqualley@gmail.com","06/05/2025 Cowichan / SGI","Cowichan","Beach Seine","06/05/2025","SGI","","ac025b0a-49dd-45db-87b3-71376a1f26ea_1764281947.jpg","","","",NA,NA,NA
"9b9a27e1-f120-4bc6-ad5d-fe714f4216fb","2025-11-27T22:03:36.000Z","2025-11-27T22:07:15.000Z","jessqualley@gmail.com","23/07/2025 Nanaimo","UVic/PSF","Microtroll","23/07/2025","Nanaimo","","9b9a27e1-f120-4bc6-ad5d-fe714f4216fb_1764281012.jpg","","","",NA,NA,NA
"29b019e1-4de6-4664-813c-83cc7b0d2849","2025-11-27T21:39:59.000Z","2025-11-27T21:46:08.000Z","jessqualley@gmail.com","07/08/2025 Nanaimo","UVic/PSF","Microtroll","07/08/2025","Nanaimo","","29b019e1-4de6-4664-813c-83cc7b0d2849_1764279593.jpg","","","",NA,NA,NA
"f3edc1af-145e-4df7-9222-aeb41051950e","2025-11-27T21:21:19.000Z","2025-11-27T21:26:52.000Z","jessqualley@gmail.com","11/07/2025 Cowichan / SGI","Cowichan","Purse Seine","11/07/2025","SGI","","f3edc1af-145e-4df7-9222-aeb41051950e_1764278476.jpg","","","",NA,NA,NA
"57f93e88-49a5-4aa8-852d-5912bd53fb0a","2025-11-27T20:02:08.000Z","2025-11-27T20:08:41.000Z","jessqualley@gmail.com","23/07/2025 Nanaimo","UVic/PSF","Microtroll","23/07/2025","Nanaimo","","57f93e88-49a5-4aa8-852d-5912bd53fb0a_1764273723.jpg","","","",NA,NA,NA
"2888259a-5967-492a-8959-959a03c7b1c1","2025-11-27T19:43:16.000Z","2025-11-27T19:52:37.000Z","jessqualley@gmail.com","31/07/2025 Comox","UVic/PSF","Microtroll","31/07/2025","Comox","","2888259a-5967-492a-8959-959a03c7b1c1_1764272591.jpg","","","",NA,NA,NA
"dfc236bd-a71b-4ace-8729-df1fbd04e877","2025-11-27T19:18:29.000Z","2025-11-27T19:23:35.000Z","jessqualley@gmail.com","20/08/2025 Comox","UVic/PSF","Microtroll","20/08/2025","Comox","","dfc236bd-a71b-4ace-8729-df1fbd04e877_1764271105.jpg","","","",NA,NA,NA
"b929d2c7-ba54-4e14-925b-ba25c4efd7c4","2025-11-27T18:52:51.000Z","2025-11-27T18:56:24.000Z","jessqualley@gmail.com","29/05/2025 Cowichan / SGI","Cowichan","Beach Seine","29/05/2025","SGI","Octopus pt","b929d2c7-ba54-4e14-925b-ba25c4efd7c4_1764269566.jpg","","","",NA,NA,NA
"337474aa-6351-4e0d-8b24-d28645e1212a","2025-11-27T18:37:22.000Z","2025-11-27T18:46:59.000Z","jessqualley@gmail.com","24/06/2025 Campbell River - Cruiseship Terminal","A-Tlegay","Beach Seine","24/06/2025","Campbell River","","337474aa-6351-4e0d-8b24-d28645e1212a_1764268638.jpg","","","",NA,NA,NA
"f445bdb6-327a-4bc0-9fcb-a47b3902c05b","2025-11-27T18:17:51.000Z","2025-11-27T18:22:37.000Z","jessqualley@gmail.com","24/06/2025 Campbell River - Cruiseship Terminal","A-Tlegay","Beach Seine","24/06/2025","Campbell River","10 am set","f445bdb6-327a-4bc0-9fcb-a47b3902c05b_1764267466.jpg","","","",NA,NA,NA
"16707e10-09e6-4561-b296-bc13dea13860","2025-11-27T17:57:43.000Z","2025-11-27T18:05:53.000Z","jessqualley@gmail.com","24/06/2025 Campbell River - Cruiseship Terminal","A-Tlegay","Beach Seine","24/06/2025","Campbell River","10 am set","16707e10-09e6-4561-b296-bc13dea13860_1764266238.jpg","","","",NA,NA,NA
"db478093-77c1-4519-8ab8-cfbbb46ad2a7","2025-11-27T17:34:00.000Z","2025-11-27T17:44:41.000Z","jessqualley@gmail.com","24/06/2025 Campbell River - Ferry Terminal","A-Tlegay","Beach Seine","24/06/2025","Campbell River","Set start 13h","db478093-77c1-4519-8ab8-cfbbb46ad2a7_1764264828.jpg","","","",NA,NA,NA
"f1a497e8-ae12-442b-8fab-2e35ac0ab5fc","2025-11-19T21:40:10.000Z","2025-11-20T01:22:51.000Z","maddy.thoms@gmail.com","08/06/2025 Comox - Longbeak Point","UVic/PSF","Purse Seine","08/06/2025","Comox","","f1a497e8-ae12-442b-8fab-2e35ac0ab5fc_1763587994.jpg","","","",NA,NA,NA
"0542bf0b-e492-4cf1-84ac-f4a2a700e730","2025-11-19T19:55:38.000Z","2026-01-05T19:27:20.000Z","maddy.thoms@gmail.com","09/07/2025 Powell River","Tla'amin","Beach Seine","09/07/2025","Powell River","Emmonds,Atrevida, Race spit","0542bf0b-e492-4cf1-84ac-f4a2a700e730_1763582136.jpg","","","",NA,NA,NA
"0c43394f-ec9c-433d-9e67-1e5a2c5da135","2025-11-19T00:19:39.000Z","2025-11-20T01:22:26.000Z","maddy.thoms@gmail.com","10/07/2025 Campbell River / DI","A-Tlegay","Beach Seine","10/07/2025","Campbell River","Quadra Ferry Terminal","0c43394f-ec9c-433d-9e67-1e5a2c5da135_1763511553.jpg","","","",NA,NA,NA
"1f4f4d30-0a94-4368-b8b9-54a8465969dd","2025-11-14T17:25:27.000Z","2025-11-15T03:01:14.000Z","maddy.thoms@gmail.com","02/07/2025 Powell River","Tla'amin","Purse Seine","02/07/2025","Powell River","","1f4f4d30-0a94-4368-b8b9-54a8465969dd_1763141100.jpg","","","",NA,NA,NA
"1b5e0888-dfe4-4012-bdf6-f5f6034f20c3","2025-11-12T17:43:04.000Z","2026-01-05T19:26:54.000Z","maddy.thoms@gmail.com","03/07/2025 Comox","UVic/PSF","Purse Seine","03/07/2025","Comox","date on bag label is 07-04, but no such day exists, think it should have been 07-03 MT","1b5e0888-dfe4-4012-bdf6-f5f6034f20c3_1762969380.jpg","","","",NA,NA,NA
"dbf4e7b5-d15c-47dd-beec-54c815496335","2025-11-05T17:19:00.000Z","2025-11-06T00:20:22.000Z","maddy.thoms@gmail.com","04/07/2025 Campbell River / DI","A-Tlegay","Purse Seine","04/07/2025","Campbell River","Data card says data owned by A-tlegay and UVic","dbf4e7b5-d15c-47dd-beec-54c815496335_1762363089.jpg","","","",NA,NA,NA
"cef216b0-b9d5-11f0-98f6-f3373af629f3","2025-11-04T23:27:19.000Z","2025-11-04T23:32:03.000Z","ryanluft@uvic.ca","23/06/2025 Comox","UVic/PSF","Beach Seine","23/06/2025","Comox","scale 21 book 268, already sampled","cef216b0-b9d5-11f0-98f6-f3373af629f3_1762299115.jpg","","","",NA,NA,NA
"2db74512-9db9-465d-8b05-cb3c4dc55cd1","2025-11-04T17:32:41.000Z","2025-11-04T23:43:00.000Z","maddy.thoms@gmail.com","20/08/2025 Comox","UVic/PSF","Microtroll","20/08/2025","Comox","","2db74512-9db9-465d-8b05-cb3c4dc55cd1_1762276429.jpg","","","",NA,NA,NA
"a4a92e20-a3f9-472c-99c9-abd3ac716b0c","2025-10-29T18:45:35.000Z","2025-10-29T23:33:46.000Z","maddy.thoms@gmail.com","12/08/2025 Comox","UVic/PSF","Microtroll","12/08/2025","Comox","","a4a92e20-a3f9-472c-99c9-abd3ac716b0c_1761763502.jpg","","","",NA,NA,NA
"9caa2e56-01c4-4328-b384-d51dd60bc949","2025-10-28T21:03:51.000Z","2025-10-29T00:10:55.000Z","maddy.thoms@gmail.com","19/08/2025 Campbell River / DI","A-Tlegay","Microtroll","19/08/2025","Campbell River","","9caa2e56-01c4-4328-b384-d51dd60bc949_1761684606.jpg","","","",NA,NA,NA
"8296f9f5-ac59-4bd5-bfe1-368653920fb4","2025-10-27T16:51:09.000Z","2025-10-27T22:31:47.000Z","maddy.thoms@gmail.com","23/06/2025 Comox - Little Mexico","UVic/PSF","Beach Seine","23/06/2025","Comox","","8296f9f5-ac59-4bd5-bfe1-368653920fb4_1761583859.jpg","","","",NA,NA,NA
"e4e2ba70-ce0b-41fa-8cf3-6d3d6e09a631","2025-10-23T21:14:27.000Z","2025-10-23T22:20:43.000Z","ryanluft@uvic.ca","26/08/2025 Comox","UVic/PSF","Microtroll","26/08/2025","Comox","","e4e2ba70-ce0b-41fa-8cf3-6d3d6e09a631_1761254023.jpg","","","",NA,NA,NA
"70f4e014-f07a-4e06-9b26-85e0750694a3","2025-10-23T16:11:36.000Z","2025-10-23T21:00:12.000Z","ryanluft@uvic.ca","27/08/2025 Powell River","Tla'amin","Microtroll","27/08/2025","Powell River","","70f4e014-f07a-4e06-9b26-85e0750694a3_1761235858.jpg","","","",NA,NA,NA
"7bb2c255-68c4-49b1-b3b5-723380e1e7eb","2025-10-21T22:16:46.000Z","2025-10-21T23:13:03.000Z","maddy.thoms@gmail.com","26/08/2025 Comox","UVic/PSF","Microtroll","26/08/2025","Comox","","7bb2c255-68c4-49b1-b3b5-723380e1e7eb_1761085003.jpg","","","",NA,NA,NA
"29c762fb-2849-4250-8444-2f6eaa3abe34","2025-10-14T16:40:36.000Z","2025-10-14T18:10:00.000Z","maddy.thoms@gmail.com","12/08/2025 Cowichan / SGI","Cowichan","Microtroll","12/08/2025","SGI","","29c762fb-2849-4250-8444-2f6eaa3abe34_1760459965.jpg","","","",NA,NA,NA
"604d85b0-932d-11f0-9d16-4723cf141691","2025-09-16T18:45:54.000Z","2025-09-16T18:47:14.000Z","maeve.corcoran1@gmail.com","11/07/2025 Comox","UVic/PSF","Beach Seine","11/07/2025","Comox","","604d85b0-932d-11f0-9d16-4723cf141691_1758048422.jpg","","","",NA,NA,NA
"3ccdffc0-8f59-11f0-83e4-9d52580303e6","2025-09-11T21:49:48.000Z","2025-09-11T21:55:46.000Z","maeve.corcoran1@gmail.com","22/07/2025 Cowichan / SGI","UVic/PSF","Purse Seine","22/07/2025","SGI","","3ccdffc0-8f59-11f0-83e4-9d52580303e6_1757627730.jpg","","","",NA,NA,NA
"073a4620-89b9-11f0-bf37-97cd71ef1916","2025-09-04T18:00:23.000Z","2025-09-04T18:01:39.000Z","maeve.corcoran1@gmail.com","11/07/2025 Comox","UVic/PSF","Beach Seine","11/07/2025","Comox","","073a4620-89b9-11f0-bf37-97cd71ef1916_1757008889.jpg","","","",NA,NA,NA
"34f7e3d0-8908-11f0-bb73-a9d76e27aa57","2025-09-03T20:54:38.000Z","2025-09-03T20:55:38.000Z","maeve.corcoran1@gmail.com","27/08/2025 Cowichan - 2A","Cowichan","Microtroll","27/08/2025","SGI","","34f7e3d0-8908-11f0-bb73-a9d76e27aa57_1756932933.jpg","","","",NA,NA,NA
"0a7eb620-8821-11f0-a03a-312b5018ff89","2025-09-02T17:19:53.000Z","2025-09-02T17:21:40.000Z","maeve.corcoran1@gmail.com","28/08/2025 Nanaimo","UVic/PSF","Microtroll","28/08/2025","Nanaimo","","0a7eb620-8821-11f0-a03a-312b5018ff89_1756833693.jpg","","","",NA,NA,NA
"3a2be050-7f84-11f0-95ca-29d7406e46de","2025-08-22T18:17:13.000Z","2025-08-22T18:18:31.000Z","maeve.corcoran1@gmail.com","31/07/2025 Campbell River - Ferry Terminal","A-Tlegay","Beach Seine","31/07/2025","Campbell River","Kids Summer Camp ","3a2be050-7f84-11f0-95ca-29d7406e46de_1755886704.jpg","","","",NA,NA,NA
"605fb130-7ec0-11f0-997f-278b91566efe","2025-08-21T18:55:16.000Z","2025-08-21T18:58:18.000Z","maeve.corcoran1@gmail.com","06/08/2025 Cowichan / SGI","Cowichan","Microtroll","06/08/2025","SGI","","605fb130-7ec0-11f0-997f-278b91566efe_1755802648.jpg","","","",NA,NA,NA
"47cb79b0-7e0c-11f0-a7d8-292cf30890bd","2025-08-20T21:26:05.000Z","2025-08-21T16:26:45.000Z","maeve.corcoran1@gmail.com","25/07/2025 Powell River","Tla'amin","Microtroll","25/07/2025","Powell River","","47cb79b0-7e0c-11f0-a7d8-292cf30890bd_1755793591.jpg","","","",NA,NA,NA
"0de870e0-7d53-11f0-a7de-2beeffcd3e3c","2025-08-19T23:20:11.000Z","2025-08-19T23:21:31.000Z","maeve.corcoran1@gmail.com","30/07/2025 Campbell River / DI","A-Tlegay","Microtroll","30/07/2025","Campbell River","","0de870e0-7d53-11f0-a7de-2beeffcd3e3c_1755645683.jpg","","","",NA,NA,NA
"ef923b60-7d27-11f0-8a0a-9b1da61d28d9","2025-08-19T18:11:32.000Z","2025-08-19T18:16:22.000Z","maeve.corcoran1@gmail.com","14/08/2025 Nanaimo","UVic/PSF","Microtroll","14/08/2025","Nanaimo","","ef923b60-7d27-11f0-8a0a-9b1da61d28d9_1755627374.jpg","","","",NA,NA,NA
"ee291a40-7c7e-11f0-9514-37bb8e2a71b0","2025-08-18T22:01:45.000Z","2025-08-18T22:02:38.000Z","maeve.corcoran1@gmail.com","07/08/2025 Campbell River / DI","A-Tlegay","Microtroll","07/08/2025","Campbell River","","ee291a40-7c7e-11f0-9514-37bb8e2a71b0_1755554554.jpg","","","",NA,NA,NA
"40042770-7a03-11f0-a286-35ec606563a1","2025-08-15T18:11:22.000Z","2025-08-15T18:14:35.000Z","maeve.corcoran1@gmail.com","16/07/2025 Campbell River / DI","A-Tlegay","Purse Seine","16/07/2025","Campbell River","","40042770-7a03-11f0-a286-35ec606563a1_1755281651.jpg","","","",NA,NA,NA
"fe95a020-76f1-11f0-9f0d-cb9b53611bed","2025-08-11T20:30:17.000Z","2025-08-11T20:31:46.000Z","sophiadouglas@uvic.ca","31/07/2025 Comox","UVic/PSF","Microtroll","31/07/2025","Comox","","fe95a020-76f1-11f0-9f0d-cb9b53611bed_1754944298.jpg","","","",NA,NA,NA
"df9ef900-76d3-11f0-ab4c-5d6c6193a743","2025-08-11T16:54:41.000Z","2025-08-11T16:55:24.000Z","sophiadouglas@uvic.ca","07/08/2025 Nanaimo","UVic/PSF","Microtroll","07/08/2025","Nanaimo","","","","","",NA,NA,NA
"97f35c30-748b-11f0-84ed-9162e117127a","2025-08-08T19:12:14.000Z","2025-08-08T19:14:42.000Z","sophiadouglas@uvic.ca","15/07/2025 Powell River - Atrevida","Tla'amin","Purse Seine","15/07/2025","Powell River","","97f35c30-748b-11f0-84ed-9162e117127a_1754680472.jpg","","","",NA,NA,NA
"daedad80-7484-11f0-a1d5-cb158cd284ec","2025-08-08T18:24:00.000Z","2025-08-08T18:24:41.000Z","sophiadouglas@uvic.ca","14/05/2025 Comox","UVic/PSF","Beach Seine","14/05/2025","Comox","","daedad80-7484-11f0-a1d5-cb158cd284ec_1754677473.jpg","","","",NA,NA,NA
"1cc53440-747f-11f0-9b2c-4b8234f60a9b","2025-08-08T17:42:54.000Z","2026-01-05T19:18:33.000Z","sophiadouglas@uvic.ca","02/06/2025 Comox","UVic/PSF","Beach Seine","02/06/2025","Comox","Bag label says date 06-05, but no such field day, suspect it is actually 06-02 (numbers could appear similar)","1cc53440-747f-11f0-9b2c-4b8234f60a9b_1754675000.jpg","","","",NA,NA,NA
"30c82f70-7465-11f0-b752-3b6d38622255","2025-08-08T14:37:20.000Z","2025-08-08T14:38:38.000Z","sophiadouglas@uvic.ca","22/05/2025 Comox - Little Mexico","UVic/PSF","Beach Seine","22/05/2025","Comox","","30c82f70-7465-11f0-b752-3b6d38622255_1754663885.jpg","","","",NA,NA,NA
"38a5daf0-73af-11f0-95eb-a1ae0a11a4dc","2025-08-07T16:54:45.000Z","2025-08-07T16:56:14.000Z","sophiadouglas@uvic.ca","30/05/2025 Nanaimo","UVic/PSF","Beach Seine","30/05/2025","Nanaimo","newcastle - bccf day ","38a5daf0-73af-11f0-95eb-a1ae0a11a4dc_1754585732.jpg","","","",NA,NA,NA
"6bdcf2e0-739c-11f0-bfea-45952b2352a0","2025-08-07T14:40:11.000Z","2025-08-07T14:41:23.000Z","sophiadouglas@uvic.ca","29/05/2025 Cowichan - 2A","Cowichan","Beach Seine","29/05/2025","SGI","Bag was left out for 24 hours before freezing at room temperature - not sure what that means for any S.I. Samples","","","","",NA,NA,NA
"d44d6e30-68bc-11f0-b4d4-05a27e78429d","2025-07-24T18:34:27.000Z","2025-07-24T18:45:53.000Z","maeve.corcoran1@gmail.com","21/07/2025 Cowichan / SGI","Cowichan","Microtroll","21/07/2025","SGI","","d44d6e30-68bc-11f0-b4d4-05a27e78429d_1753382711.jpg","","","",NA,NA,NA
"8dbbea30-68b4-11f0-a224-f98f1a68c59b","2025-07-24T17:35:12.000Z","2025-07-24T17:36:50.000Z","sophiadouglas@uvic.ca","23/07/2025 Nanaimo","UVic/PSF","Microtroll","23/07/2025","Nanaimo","","8dbbea30-68b4-11f0-a224-f98f1a68c59b_1753378588.jpg","","","",NA,NA,NA
"f7ac0450-665e-11f0-bfec-1d8e3bea5da6","2025-07-21T18:17:31.000Z","2025-07-21T18:20:18.000Z","maeve.corcoran1@gmail.com","30/05/2025 Nanaimo","UVic/PSF","Beach Seine","30/05/2025","Nanaimo","Location: Nanaimo - Newcastle ","f7ac0450-665e-11f0-bfec-1d8e3bea5da6_1753121926.jpg","","","",NA,NA,NA
"9d1f0bc0-665b-11f0-992c-d3ed97864b9d","2025-07-21T17:53:31.000Z","2025-07-21T17:56:48.000Z","maeve.corcoran1@gmail.com","07/05/2025 Southern Gulf Flex - Octopus Point","Cowichan","Beach Seine","07/05/2025","SGI","","9d1f0bc0-665b-11f0-992c-d3ed97864b9d_1753120575.jpg","","","",NA,NA,NA
"ee52eb60-63fe-11f0-ac98-7530975729f3","2025-07-18T17:45:01.000Z","2025-07-18T17:47:43.000Z","sophiadouglas@uvic.ca","21/05/2025 Nanaimo","UVic/PSF","Beach Seine","21/05/2025","Nanaimo","","ee52eb60-63fe-11f0-ac98-7530975729f3_1752860860.jpg","","","",NA,NA,NA
"89a7c300-6289-11f0-9afd-8f7c76462a2b","2025-07-16T21:12:10.000Z","2025-07-16T21:17:35.000Z","sophiadouglas@uvic.ca","25/06/2025 Cowichan - 2A","Cowichan","Beach Seine","25/06/2025","SGI","2A/Octopus point","89a7c300-6289-11f0-9afd-8f7c76462a2b_1752700645.jpg","","","",NA,NA,NA
"dabaec50-627e-11f0-9ce2-99290384a699","2025-07-16T19:55:42.000Z","2025-07-16T19:57:35.000Z","sophiadouglas@uvic.ca","11/07/2025 Cowichan - 2A","Cowichan","Purse Seine","11/07/2025","SGI","Label says 2A & Octopus point","dabaec50-627e-11f0-9ce2-99290384a699_1752695818.jpg","","","",NA,NA,NA
"ec0bac00-5e83-11f0-95d6-87472038ccd2","2025-07-11T18:21:54.000Z","2025-09-19T17:46:55.000Z","maeve.corcoran1@gmail.com","10/07/2025 Nanaimo","UVic/PSF","Purse Seine","10/07/2025","Nanaimo","Nanaimo","ec0bac00-5e83-11f0-95d6-87472038ccd2_1752258190.jpg","","","",NA,NA,NA
"5eda0d50-5789-11f0-b412-77371896b0fb","2025-07-02T21:13:16.000Z","2026-01-06T00:15:15.000Z","maeve.corcoran1@gmail.com","12/06/2025 Cowichan / SGI","UVic/PSF","Purse Seine","12/06/2025","SGI","label says Cowichan Bay","5eda0d50-5789-11f0-b412-77371896b0fb_1751491241.jpg","","","",NA,NA,NA
"2209e8b0-576a-11f0-a4a6-1d6ef15c8182","2025-07-02T17:29:39.000Z","2025-09-19T17:47:17.000Z","maeve.corcoran1@gmail.com","27/06/2025 Nanaimo","UVic/PSF","Beach Seine","27/06/2025","Nanaimo","Nanaimo- Newcastle ","2209e8b0-576a-11f0-a4a6-1d6ef15c8182_1751477485.jpg","","","",NA,NA,NA
"53f91e00-55fc-11f0-b1f8-19643043f44e","2025-06-30T21:51:07.000Z","2025-09-19T17:47:36.000Z","maeve.corcoran1@gmail.com","16/06/2025 Nanaimo","UVic/PSF","Beach Seine","16/06/2025","Nanaimo","Jack Point - Nanaimo ","","","","",NA,NA,NA
"086ba400-55e1-11f0-9b1d-1335e5ff6f7b","2025-06-30T18:35:44.000Z","2025-06-30T18:38:43.000Z","maeve.corcoran1@gmail.com","06/05/2025 Cowichan - 2A","UVic/PSF","Beach Seine","06/05/2025","SGI","","086ba400-55e1-11f0-9b1d-1335e5ff6f7b_1751308710.jpg","","","",NA,NA,NA
